STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,REF_AREA,Reference area,ACTIVITY,Economic activity,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,W_O,Other countries,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,32957.492,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ASEAN,ASEAN,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,176572.06,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,F,Africa,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,1621.371,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PAK,Pakistan,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,33.034,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SAU,Saudi Arabia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,16.21,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,BLR,Belarus,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,291.513,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ROU,Romania,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,1242.472,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,THA,Thailand,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,18669.756,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,A5_A7,South and Central America,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,1365.958,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ARG,Argentina,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,116.75,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,S2,Eastern Asia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,613912.237,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,VNM,Viet Nam,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,59445.778,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MAR,Morocco,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,257.041,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,HRV,Croatia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,122.348,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,TWN,Chinese Taipei,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,159601.869,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PHL,Philippines,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,9053.219,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,EGY,Egypt,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,363.927,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,BGR,Bulgaria,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,622.77,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,CHN,China (People’s Republic of),C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,467208.448,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NAFTA,NAFTA,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,98305.153,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,IDN,Indonesia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,5571.745,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ZAF,South Africa,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,643.948,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,BRA,Brazil,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,938.257,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MYS,Malaysia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,29734.657,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,IND,India,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,16659.373,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ARE,United Arab Emirates,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,387.475,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,RUS,Russia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,3981.422,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,WXD,Rest of the world,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,3830.303,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,CIV,Côte d’Ivoire,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2022,,0.001,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,GBR,United Kingdom,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,8406.547,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,TUR,Türkiye,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,1175.602,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,CHE,Switzerland,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,18858.315,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SWE,Sweden,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,3669.011,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,EU15,European Union (15 countries),C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,91412.754,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,EA19,Euro area (19 countries),C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,97116.178,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,EU28,European Union (28 countries),C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,87946.09,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,G20,G20,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,221216.4,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,USA,United States,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2015,,102245.41,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MAR,Morocco,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,263.976,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SVN,Slovenia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,655.697,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SVK,Slovak Republic,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,1389.089,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NZL,New Zealand,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,197.454,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,HRV,Croatia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,110.922,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,EGY,Egypt,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,406.226,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,BGR,Bulgaria,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,540.358,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MEX,Mexico,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,29211.672,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,MYS,Malaysia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,26212.32,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,CHE,Switzerland,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,24892.121,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,IDN,Indonesia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,4809.729,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,PRT,Portugal,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,1411.111,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NOR,Norway,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,987.515,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,BRA,Brazil,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,803.908,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,CHN,China (People’s Republic of),C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,480598.198,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,SWE,Sweden,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,3535.927,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,POL,Poland,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,5329.881,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,TUR,Türkiye,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,1454.698,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,NLD,Netherlands,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,8504.199,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,ESP,Spain,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,2964.826,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,RUS,Russia,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,3267.587,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,IND,India,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,14652.171,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,GBR,United Kingdom,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,8230.619,,6,Millions
DATAFLOW,OECD.STI.PIE:DSD_TIVA_MAINLV@DF_MAINLV(1.1),"Trade in Value Added (TiVA) 2025 edition: Principal Indicators, levels",I,EXGR_DVA,Domestic value added in gross exports,USA,United States,C26,"Manufacture of computer, electronic and optical products",W,World,USD,US dollar,A,Annual,2021,,104546.729,,6,Millions
